Key,Frequently,Ranking
12-112251,1,624094
12-112250,1,624095
12-112249,1,624096
12-112248,1,624097
12-112247,1,624098
12-112246,1,624099
12-112245,1,624100
12-112244,1,624101
12-112243,1,624102
12-112242,1,624103
12-112241,1,624104
12-112240,1,624105
12-112239,1,624106
12-112238,1,624107
12-112237,1,624108
12-112236,1,624109
12-112235,1,624110
12-112234,1,624111
12-112233,1,624112
12-112232,1,624113
12-112231,1,624114
12-112230,1,624115
12-112229,1,624116
12-112228,1,624117
12-112227,1,624118
12-112226,1,624119
12-112225,1,624120
12-112223,1,624121
12-112045,1,624122
12-112043,1,624123
12-111767,1,624124
12-111856,1,624125
12-111870,1,624126
12-111869,1,624127
12-111868,1,624128
12-111867,1,624129
12-111866,1,624130
12-111865,1,624131
12-111864,1,624132
12-111863,1,624133
12-111862,1,624134
12-111861,1,624135
12-111860,1,624136
12-111859,1,624137
12-111858,1,624138
12-111857,1,624139
12-111855,1,624140
12-111839,1,624141
12-111854,1,624142
12-111853,1,624143
12-111852,1,624144
12-111851,1,624145
12-111850,1,624146
12-111849,1,624147
12-111848,1,624148
12-111847,1,624149
12-111846,1,624150
12-111845,1,624151
12-111844,1,624152
12-111843,1,624153
12-111842,1,624154
12-111841,1,624155
12-111871,1,624156
12-111872,1,624157
12-111873,1,624158
12-111874,1,624159
12-111903,1,624160
12-111902,1,624161
12-111901,1,624162
12-111900,1,624163
12-111899,1,624164
12-111898,1,624165
12-111897,1,624166
12-111896,1,624167
12-111895,1,624168
12-111894,1,624169
12-111893,1,624170
12-111892,1,624171
12-111891,1,624172
12-111890,1,624173
12-111889,1,624174
12-111888,1,624175
12-111887,1,624176
12-111886,1,624177
12-111885,1,624178
12-111884,1,624179
12-111883,1,624180
12-111882,1,624181
12-111881,1,624182
12-111880,1,624183
12-111879,1,624184
12-111878,1,624185
12-111877,1,624186
12-111876,1,624187
12-111875,1,624188
12-111840,1,624189
12-111838,1,624190
12-111905,1,624191
12-111785,1,624192
12-111799,1,624193
12-111798,1,624194
12-111797,1,624195
12-111796,1,624196
12-111795,1,624197
12-111794,1,624198
12-111793,1,624199
12-111792,1,624200
12-111791,1,624201
12-111790,1,624202
12-111789,1,624203
12-111788,1,624204
12-111787,1,624205
12-111786,1,624206
12-111784,1,624207
12-111837,1,624208
12-111783,1,624209
12-111782,1,624210
12-111781,1,624211
12-111780,1,624212
12-111779,1,624213
12-111778,1,624214
12-111777,1,624215
12-111776,1,624216
12-111774,1,624217
12-111773,1,624218
12-111772,1,624219
12-111770,1,624220
12-111769,1,624221
12-111768,1,624222
12-111800,1,624223
12-111801,1,624224
12-111802,1,624225
12-111803,1,624226
12-111835,1,624227
12-111834,1,624228
12-111833,1,624229
12-111832,1,624230
12-111831,1,624231
12-111830,1,624232
12-111829,1,624233
12-111828,1,624234
12-111827,1,624235
12-111826,1,624236
12-111824,1,624237
12-111823,1,624238
12-111822,1,624239
12-111821,1,624240
12-111820,1,624241
12-111819,1,624242
12-111818,1,624243
12-111817,1,624244
12-111816,1,624245
12-111815,1,624246
12-111814,1,624247
12-111813,1,624248
12-111811,1,624249
12-111810,1,624250
12-111809,1,624251
12-111807,1,624252
12-111806,1,624253
12-111805,1,624254
12-111804,1,624255
12-111904,1,624256
12-111906,1,624257
12-112042,1,624258
12-111994,1,624259
12-112008,1,624260
12-112007,1,624261
12-112006,1,624262
12-112005,1,624263
12-112004,1,624264
12-112003,1,624265
12-112002,1,624266
12-112001,1,624267
12-112000,1,624268
12-111999,1,624269
12-111998,1,624270
12-111997,1,624271
12-111996,1,624272
12-111995,1,624273
12-111993,1,624274
12-111977,1,624275
12-111992,1,624276
12-111991,1,624277
12-111990,1,624278
12-111989,1,624279
12-111988,1,624280
12-111987,1,624281
12-111986,1,624282
12-111985,1,624283
12-111984,1,624284
12-111983,1,624285
12-111982,1,624286
12-111981,1,624287
12-111980,1,624288
12-111979,1,624289
12-112009,1,624290
12-112010,1,624291
12-112011,1,624292
12-112012,1,624293
12-112041,1,624294
12-112040,1,624295
12-112039,1,624296
12-112038,1,624297
12-112037,1,624298
12-112036,1,624299
12-112035,1,624300
12-112034,1,624301
12-112033,1,624302
12-112032,1,624303
12-112031,1,624304
12-112030,1,624305
12-112029,1,624306
12-112028,1,624307
12-112027,1,624308
12-112026,1,624309
12-112025,1,624310
12-112024,1,624311
12-112023,1,624312
12-112022,1,624313
12-112021,1,624314
12-112020,1,624315
12-112019,1,624316
12-112018,1,624317
12-112017,1,624318
12-112016,1,624319
12-112015,1,624320
12-112014,1,624321
12-112013,1,624322
12-111978,1,624323
12-111976,1,624324
12-111907,1,624325
12-111924,1,624326
12-111938,1,624327
12-111937,1,624328
12-111936,1,624329
12-111935,1,624330
12-111934,1,624331
12-111933,1,624332
12-111932,1,624333
12-111931,1,624334
12-111930,1,624335
12-111929,1,624336
12-111928,1,624337
12-111927,1,624338
12-111926,1,624339
12-111925,1,624340
12-111923,1,624341
12-111975,1,624342
12-111922,1,624343
12-111921,1,624344
12-111920,1,624345
12-111919,1,624346
12-111918,1,624347
12-111917,1,624348
12-111915,1,624349
12-111914,1,624350
12-111913,1,624351
12-111912,1,624352
12-111911,1,624353
12-111910,1,624354
12-111909,1,624355
12-111908,1,624356
12-111940,1,624357
12-111941,1,624358
12-111942,1,624359
12-111943,1,624360
12-111974,1,624361
12-111973,1,624362
12-111972,1,624363
12-111971,1,624364
12-111970,1,624365
12-111969,1,624366
12-111968,1,624367
12-111967,1,624368
12-111966,1,624369
12-111965,1,624370
12-111964,1,624371
12-111963,1,624372
12-111962,1,624373
12-111961,1,624374
12-111960,1,624375
12-111959,1,624376
12-111958,1,624377
12-111956,1,624378
12-111955,1,624379
12-111954,1,624380
12-111953,1,624381
12-111952,1,624382
12-111951,1,624383
12-111950,1,624384
12-111949,1,624385
12-111947,1,624386
12-111946,1,624387
12-111945,1,624388
12-111944,1,624389
12-113438,1,624390
12-113440,1,624391
12-113441,1,624392
12-114929,1,624393
12-114944,1,624394
12-114943,1,624395
12-114942,1,624396
12-114941,1,624397
12-114940,1,624398
12-114939,1,624399
12-114938,1,624400
12-114937,1,624401
12-114936,1,624402
12-114935,1,624403
12-114934,1,624404
12-114933,1,624405
12-114931,1,624406
12-114930,1,624407
12-114928,1,624408
12-114911,1,624409
12-114927,1,624410
12-114926,1,624411
12-114925,1,624412
12-114924,1,624413
12-114923,1,624414
12-114922,1,624415
12-114921,1,624416
12-114920,1,624417
12-114919,1,624418
12-114918,1,624419
12-114916,1,624420
12-114915,1,624421
12-114914,1,624422
12-114913,1,624423
12-114945,1,624424
12-114946,1,624425
12-114947,1,624426
12-114948,1,624427
12-114977,1,624428
12-114976,1,624429
12-114975,1,624430
12-114974,1,624431
12-114973,1,624432
12-114972,1,624433
12-114971,1,624434
12-114970,1,624435
12-114969,1,624436
12-114968,1,624437
12-114967,1,624438
12-114966,1,624439
12-114965,1,624440
12-114964,1,624441
12-114963,1,624442
12-114962,1,624443
12-114961,1,624444
12-114960,1,624445
12-114959,1,624446
12-114958,1,624447
12-114957,1,624448
12-114956,1,624449
12-114955,1,624450
12-114954,1,624451
12-114953,1,624452
12-114952,1,624453
12-114951,1,624454
12-114950,1,624455
12-114949,1,624456
12-114912,1,624457
12-114910,1,624458
12-114979,1,624459
12-114857,1,624460
12-114873,1,624461
12-114872,1,624462
12-114871,1,624463
12-114869,1,624464
12-114868,1,624465
12-114867,1,624466
12-114866,1,624467
12-114865,1,624468
12-114864,1,624469
12-114862,1,624470
12-114861,1,624471
12-114860,1,624472
12-114859,1,624473
12-114858,1,624474
12-114856,1,624475
12-114909,1,624476
12-114854,1,624477
12-114853,1,624478
12-114852,1,624479
12-114850,1,624480
12-114849,1,624481
12-114848,1,624482
12-114847,1,624483
12-114846,1,624484
12-114845,1,624485
12-114844,1,624486
12-114843,1,624487
12-114842,1,624488
12-114841,1,624489
12-114840,1,624490
12-114874,1,624491
12-114875,1,624492
12-114876,1,624493
12-114877,1,624494
12-114908,1,624495
12-114907,1,624496
12-114906,1,624497
12-114905,1,624498
12-114904,1,624499
12-114903,1,624500
12-114902,1,624501
12-114901,1,624502
12-114900,1,624503
12-114899,1,624504
12-114897,1,624505
12-114896,1,624506
12-114895,1,624507
12-114894,1,624508
12-114893,1,624509
12-114892,1,624510
12-114891,1,624511
12-114890,1,624512
12-114889,1,624513
12-114888,1,624514
12-114887,1,624515
12-114886,1,624516
12-114885,1,624517
12-114884,1,624518
12-114883,1,624519
12-114882,1,624520
12-114881,1,624521
12-114879,1,624522
12-114878,1,624523
12-114978,1,624524
12-114980,1,624525
12-114838,1,624526
12-115066,1,624527
12-115080,1,624528
12-115079,1,624529
12-115078,1,624530
12-115077,1,624531
12-115076,1,624532
12-115075,1,624533
12-115074,1,624534
12-115073,1,624535
12-115072,1,624536
12-115071,1,624537
12-115070,1,624538
12-115069,1,624539
12-115068,1,624540
12-115067,1,624541
12-115065,1,624542
12-115049,1,624543
12-115064,1,624544
12-115063,1,624545
12-115062,1,624546
12-115061,1,624547
12-115060,1,624548
12-115059,1,624549
12-115058,1,624550
12-115057,1,624551
12-115056,1,624552
12-115055,1,624553
12-115054,1,624554
12-115053,1,624555
12-115052,1,624556
12-115051,1,624557
12-115081,1,624558
12-115082,1,624559
12-115084,1,624560
12-115085,1,624561
12-115115,1,624562
12-115114,1,624563
12-115113,1,624564
12-115112,1,624565
12-115111,1,624566
12-115110,1,624567
12-115109,1,624568
12-115108,1,624569
12-115107,1,624570
12-115106,1,624571
12-115105,1,624572
12-115104,1,624573
12-115103,1,624574
12-115102,1,624575
12-115101,1,624576
12-115099,1,624577
12-115098,1,624578
12-115097,1,624579
12-115096,1,624580
12-115095,1,624581
12-115094,1,624582
12-115093,1,624583
12-115092,1,624584
12-115091,1,624585
12-115090,1,624586
12-115089,1,624587
12-115088,1,624588
12-115087,1,624589
12-115086,1,624590
12-115050,1,624591
12-115048,1,624592
12-114981,1,624593
12-114998,1,624594
12-115012,1,624595
12-115011,1,624596
12-115010,1,624597
12-115009,1,624598
12-115008,1,624599
12-115007,1,624600
12-115006,1,624601
12-115005,1,624602
12-115004,1,624603
12-115003,1,624604
12-115002,1,624605
12-115001,1,624606
12-115000,1,624607
12-114999,1,624608
12-114997,1,624609
12-115047,1,624610
12-114996,1,624611
12-114995,1,624612
12-114994,1,624613
12-114993,1,624614
12-114991,1,624615
12-114990,1,624616
12-114989,1,624617
12-114988,1,624618
12-114987,1,624619
12-114986,1,624620
12-114985,1,624621
12-114984,1,624622
12-114983,1,624623
12-114982,1,624624
12-115013,1,624625
12-115014,1,624626
12-115015,1,624627
12-115016,1,624628
12-115046,1,624629
12-115045,1,624630
12-115044,1,624631
12-115043,1,624632
12-115042,1,624633
12-115041,1,624634
12-115040,1,624635
12-115039,1,624636
12-115037,1,624637
12-115036,1,624638
12-115035,1,624639
12-115034,1,624640
12-115033,1,624641
12-115032,1,624642
12-115031,1,624643
12-115030,1,624644
12-115029,1,624645
12-115028,1,624646
12-115027,1,624647
12-115026,1,624648
12-115025,1,624649
12-115024,1,624650
12-115023,1,624651
12-115022,1,624652
12-115021,1,624653
12-115020,1,624654
12-115019,1,624655
12-115018,1,624656
12-115017,1,624657
12-114839,1,624658
12-114837,1,624659
12-115117,1,624660
12-114646,1,624661
12-114660,1,624662
12-114659,1,624663
12-114658,1,624664
12-114657,1,624665
12-114656,1,624666
12-114655,1,624667
12-114654,1,624668
12-114653,1,624669
12-114652,1,624670
12-114651,1,624671
12-114650,1,624672
12-114649,1,624673
12-114648,1,624674
12-114647,1,624675
12-114645,1,624676
12-114627,1,624677
12-114644,1,624678
12-114642,1,624679
12-114641,1,624680
12-114640,1,624681
12-114639,1,624682
12-114638,1,624683
12-114636,1,624684
12-114635,1,624685
12-114634,1,624686
12-114633,1,624687
12-114632,1,624688
12-114631,1,624689
12-114630,1,624690
12-114629,1,624691
12-114661,1,624692
12-114662,1,624693
12-114663,1,624694
12-114665,1,624695
12-114695,1,624696
12-114694,1,624697
12-114693,1,624698
12-114692,1,624699
12-114691,1,624700
12-114690,1,624701
12-114689,1,624702
12-114688,1,624703
12-114687,1,624704
12-114686,1,624705
12-114685,1,624706
12-114683,1,624707
12-114682,1,624708
12-114681,1,624709
12-114680,1,624710
12-114679,1,624711
12-114678,1,624712
12-114677,1,624713
12-114676,1,624714
12-114675,1,624715
12-114674,1,624716
12-114673,1,624717
12-114672,1,624718
12-114671,1,624719
12-114670,1,624720
12-114669,1,624721
12-114668,1,624722
12-114667,1,624723
12-114666,1,624724
12-114628,1,624725
12-114626,1,624726
12-114697,1,624727
12-114574,1,624728
12-114588,1,624729
12-114587,1,624730
12-114586,1,624731
12-114585,1,624732
12-114584,1,624733
12-114583,1,624734
12-114582,1,624735
12-114581,1,624736
12-114580,1,624737
12-114579,1,624738
12-114578,1,624739
12-114577,1,624740
12-114576,1,624741
12-114575,1,624742
12-114573,1,624743
12-114625,1,624744
12-114572,1,624745
12-114571,1,624746
12-114570,1,624747
12-114569,1,624748
12-114568,1,624749
12-114567,1,624750
12-114566,1,624751
12-114565,1,624752
12-114564,1,624753
12-114563,1,624754
12-114562,1,624755
12-114560,1,624756
12-114559,1,624757
12-114558,1,624758
12-114589,1,624759
12-114591,1,624760
12-114592,1,624761
12-114593,1,624762
12-114624,1,624763
12-114623,1,624764
12-114622,1,624765
12-114621,1,624766
12-114620,1,624767
12-114619,1,624768
12-114618,1,624769
12-114617,1,624770
12-114616,1,624771
12-114615,1,624772
12-114613,1,624773
12-114612,1,624774
12-114611,1,624775
12-114609,1,624776
12-114608,1,624777
12-114607,1,624778
12-114606,1,624779
12-114605,1,624780
12-114604,1,624781
12-114603,1,624782
12-114602,1,624783
12-114601,1,624784
12-114600,1,624785
12-114599,1,624786
12-114598,1,624787
12-114597,1,624788
12-114596,1,624789
12-114595,1,624790
12-114594,1,624791
12-114696,1,624792
12-114698,1,624793
12-114836,1,624794
12-114786,1,624795
12-114801,1,624796
12-114800,1,624797
12-114799,1,624798
12-114798,1,624799
12-114796,1,624800
12-114795,1,624801
12-114794,1,624802
12-114793,1,624803
12-114792,1,624804
12-114791,1,624805
12-114790,1,624806
12-114789,1,624807
12-114788,1,624808
12-114787,1,624809
12-114785,1,624810
12-114769,1,624811
12-114784,1,624812
12-114783,1,624813
12-114782,1,624814
12-114781,1,624815
12-114780,1,624816
12-114779,1,624817
12-114778,1,624818
12-114777,1,624819
12-114776,1,624820
12-114775,1,624821
12-114774,1,624822
12-114773,1,624823
12-114772,1,624824
12-114771,1,624825
12-114802,1,624826
12-114803,1,624827
12-114804,1,624828
12-114805,1,624829
12-114835,1,624830
12-114834,1,624831
12-114833,1,624832
12-114832,1,624833
12-114831,1,624834
12-114830,1,624835
12-114829,1,624836
12-114828,1,624837
12-114827,1,624838
12-114826,1,624839
12-114825,1,624840
12-114824,1,624841
12-114823,1,624842
12-114822,1,624843
12-114820,1,624844
12-114819,1,624845
12-114818,1,624846
12-114817,1,624847
12-114816,1,624848
12-114815,1,624849
12-114814,1,624850
12-114813,1,624851
12-114812,1,624852
12-114811,1,624853
12-114810,1,624854
12-114809,1,624855
12-114808,1,624856
12-114807,1,624857
12-114806,1,624858
12-114770,1,624859
12-114768,1,624860
12-114699,1,624861
12-114715,1,624862
12-114729,1,624863
12-114728,1,624864
12-114727,1,624865
12-114726,1,624866
12-114725,1,624867
12-114724,1,624868
12-114723,1,624869
12-114722,1,624870
12-114721,1,624871
12-114720,1,624872
12-114719,1,624873
12-114718,1,624874
12-114717,1,624875
12-114716,1,624876
12-114714,1,624877
12-114767,1,624878
12-114713,1,624879
12-114712,1,624880
12-114711,1,624881
12-114710,1,624882
12-114709,1,624883
12-114708,1,624884
12-114707,1,624885
12-114706,1,624886
12-114705,1,624887
12-114704,1,624888
12-114703,1,624889
12-114702,1,624890
12-114701,1,624891
12-114700,1,624892
12-114730,1,624893
12-114732,1,624894
12-114733,1,624895
12-114734,1,624896
12-114766,1,624897
12-114765,1,624898
12-114764,1,624899
12-114763,1,624900
12-114762,1,624901
12-114760,1,624902
12-114759,1,624903
12-114758,1,624904
12-114757,1,624905
12-114756,1,624906
12-114755,1,624907
12-114754,1,624908
12-114753,1,624909
12-114752,1,624910
12-114751,1,624911
12-114750,1,624912
12-114749,1,624913
12-114747,1,624914
12-114746,1,624915
12-114745,1,624916
12-114744,1,624917
12-114743,1,624918
12-114742,1,624919
12-114741,1,624920
12-114740,1,624921
12-114739,1,624922
12-114738,1,624923
12-114736,1,624924
12-114735,1,624925
12-115116,1,624926
12-115118,1,624927
12-113442,1,624928
12-115486,1,624929
12-115500,1,624930
12-115499,1,624931
12-115498,1,624932
12-115497,1,624933
12-115496,1,624934
12-115495,1,624935
12-115494,1,624936
12-115493,1,624937
12-115492,1,624938
12-115491,1,624939
12-115490,1,624940
12-115489,1,624941
12-115488,1,624942
12-115487,1,624943
12-115485,1,624944
12-115469,1,624945
12-115484,1,624946
12-115483,1,624947
12-115482,1,624948
12-115481,1,624949
12-115480,1,624950
12-115479,1,624951
12-115478,1,624952
12-115477,1,624953
12-115476,1,624954
12-115475,1,624955
12-115474,1,624956
12-115473,1,624957
12-115472,1,624958
12-115471,1,624959
12-115501,1,624960
12-115502,1,624961
12-115503,1,624962
12-115504,1,624963
12-115535,1,624964
12-115534,1,624965
12-115533,1,624966
12-115532,1,624967
12-115531,1,624968
12-115530,1,624969
12-115529,1,624970
12-115528,1,624971
12-115527,1,624972
12-115526,1,624973
12-115525,1,624974
12-115524,1,624975
12-115523,1,624976
12-115522,1,624977
12-115521,1,624978
12-115520,1,624979
12-115519,1,624980
12-115518,1,624981
12-115517,1,624982
12-115516,1,624983
12-115515,1,624984
12-115514,1,624985
12-115513,1,624986
12-115512,1,624987
12-115511,1,624988
12-115510,1,624989
12-115508,1,624990
12-115507,1,624991
12-115505,1,624992
12-115470,1,624993
12-115468,1,624994
12-115537,1,624995
12-115417,1,624996
12-115431,1,624997
12-115430,1,624998
12-115429,1,624999
12-115428,1,625000
12-115427,1,625001
12-115426,1,625002
12-115425,1,625003
12-115424,1,625004
12-115423,1,625005
12-115422,1,625006
12-115421,1,625007
12-115420,1,625008
12-115419,1,625009
12-115418,1,625010
12-115416,1,625011
12-115467,1,625012
12-115415,1,625013
12-115414,1,625014
12-115413,1,625015
12-115412,1,625016
12-115411,1,625017
12-115410,1,625018
12-115409,1,625019
12-115408,1,625020
12-115407,1,625021
12-115406,1,625022
12-115405,1,625023
12-115404,1,625024
12-115403,1,625025
12-115402,1,625026
12-115432,1,625027
12-115433,1,625028
12-115434,1,625029
12-115435,1,625030
12-115466,1,625031
12-115464,1,625032
12-115463,1,625033
12-115462,1,625034
12-115461,1,625035
12-115460,1,625036
12-115459,1,625037
12-115458,1,625038
12-115457,1,625039
12-115456,1,625040
12-115455,1,625041
12-115454,1,625042
12-115453,1,625043
12-115452,1,625044
12-115451,1,625045
12-115450,1,625046
12-115449,1,625047
12-115448,1,625048
12-115447,1,625049
12-115446,1,625050
12-115445,1,625051
12-115444,1,625052
12-115443,1,625053
12-115442,1,625054
12-115441,1,625055
12-115440,1,625056
12-115439,1,625057
12-115438,1,625058
12-115436,1,625059
12-115536,1,625060
12-115538,1,625061
12-115400,1,625062
12-115625,1,625063
12-115640,1,625064
